path,label
data/Dataset/Label_0/gaf_image_1348.jpg,0
data/Dataset/Label_0/gaf_image_1349.jpg,0
data/Dataset/Label_0/gaf_image_1350.jpg,0
data/Dataset/Label_0/gaf_image_1355.jpg,0
data/Dataset/Label_0/gaf_image_1356.jpg,0
data/Dataset/Label_0/gaf_image_1357.jpg,0
data/Dataset/Label_0/gaf_image_136.jpg,0
data/Dataset/Label_0/gaf_image_1623.jpg,0
data/Dataset/Label_0/gaf_image_1625.jpg,0
data/Dataset/Label_0/gaf_image_1627.jpg,0
data/Dataset/Label_0/gaf_image_1629.jpg,0
data/Dataset/Label_0/gaf_image_1631.jpg,0
data/Dataset/Label_0/gaf_image_1633.jpg,0
data/Dataset/Label_0/gaf_image_1634.jpg,0
data/Dataset/Label_0/gaf_image_1638.jpg,0
data/Dataset/Label_0/gaf_image_1641.jpg,0
data/Dataset/Label_0/gaf_image_1642.jpg,0
data/Dataset/Label_0/gaf_image_1644.jpg,0
data/Dataset/Label_0/gaf_image_1645.jpg,0
data/Dataset/Label_0/gaf_image_1647.jpg,0
data/Dataset/Label_0/gaf_image_1649.jpg,0
data/Dataset/Label_0/gaf_image_1650.jpg,0
data/Dataset/Label_0/gaf_image_1652.jpg,0
data/Dataset/Label_0/gaf_image_103.jpg,0
data/Dataset/Label_0/gaf_image_106.jpg,0
data/Dataset/Label_0/gaf_image_109.jpg,0
data/Dataset/Label_0/gaf_image_1119.jpg,0
data/Dataset/Label_0/gaf_image_1155.jpg,0
data/Dataset/Label_0/gaf_image_1185.jpg,0
data/Dataset/Label_0/gaf_image_1213.jpg,0
data/Dataset/Label_0/gaf_image_1243.jpg,0
data/Dataset/Label_0/gaf_image_1285.jpg,0
data/Dataset/Label_0/gaf_image_133.jpg,0
data/Dataset/Label_0/gaf_image_1360.jpg,0
data/Dataset/Label_0/gaf_image_1393.jpg,0
data/Dataset/Label_0/gaf_image_1413.jpg,0
data/Dataset/Label_0/gaf_image_144.jpg,0
data/Dataset/Label_0/gaf_image_1473.jpg,0
data/Dataset/Label_0/gaf_image_2042.jpg,0
data/Dataset/Label_0/gaf_image_2043.jpg,0
data/Dataset/Label_0/gaf_image_2045.jpg,0
data/Dataset/Label_0/gaf_image_2046.jpg,0
data/Dataset/Label_0/gaf_image_2047.jpg,0
data/Dataset/Label_0/gaf_image_2048.jpg,0
data/Dataset/Label_0/gaf_image_2050.jpg,0
data/Dataset/Label_0/gaf_image_2056.jpg,0
data/Dataset/Label_0/gaf_image_2057.jpg,0
data/Dataset/Label_0/gaf_image_2058.jpg,0
data/Dataset/Label_0/gaf_image_2059.jpg,0
data/Dataset/Label_0/gaf_image_2060.jpg,0
data/Dataset/Label_0/gaf_image_2061.jpg,0
data/Dataset/Label_0/gaf_image_2064.jpg,0
data/Dataset/Label_0/gaf_image_2067.jpg,0
data/Dataset/Label_0/gaf_image_2069.jpg,0
data/Dataset/Label_0/gaf_image_2515.jpg,0
data/Dataset/Label_0/gaf_image_2517.jpg,0
data/Dataset/Label_0/gaf_image_2519.jpg,0
data/Dataset/Label_0/gaf_image_252.jpg,0
data/Dataset/Label_0/gaf_image_2522.jpg,0
data/Dataset/Label_0/gaf_image_2523.jpg,0
data/Dataset/Label_0/gaf_image_2524.jpg,0
data/Dataset/Label_0/gaf_image_2526.jpg,0
data/Dataset/Label_0/gaf_image_2527.jpg,0
data/Dataset/Label_0/gaf_image_253.jpg,0
data/Dataset/Label_0/gaf_image_2530.jpg,0
data/Dataset/Label_0/gaf_image_2533.jpg,0
data/Dataset/Label_0/gaf_image_2537.jpg,0
data/Dataset/Label_0/gaf_image_254.jpg,0
data/Dataset/Label_0/gaf_image_2540.jpg,0
data/Dataset/Label_0/gaf_image_2541.jpg,0
data/Dataset/Label_0/gaf_image_2810.jpg,0
data/Dataset/Label_0/gaf_image_2814.jpg,0
data/Dataset/Label_0/gaf_image_2816.jpg,0
data/Dataset/Label_0/gaf_image_2817.jpg,0
data/Dataset/Label_0/gaf_image_2819.jpg,0
data/Dataset/Label_0/gaf_image_282.jpg,0
data/Dataset/Label_0/gaf_image_2820.jpg,0
data/Dataset/Label_0/gaf_image_2821.jpg,0
data/Dataset/Label_0/gaf_image_2823.jpg,0
data/Dataset/Label_0/gaf_image_2824.jpg,0
data/Dataset/Label_0/gaf_image_2826.jpg,0
data/Dataset/Label_0/gaf_image_2830.jpg,0
data/Dataset/Label_0/gaf_image_2831.jpg,0
data/Dataset/Label_0/gaf_image_2832.jpg,0
data/Dataset/Label_0/gaf_image_2834.jpg,0
data/Dataset/Label_0/gaf_image_2835.jpg,0
data/Dataset/Label_0/gaf_image_3121.jpg,0
data/Dataset/Label_0/gaf_image_3124.jpg,0
data/Dataset/Label_0/gaf_image_3125.jpg,0
data/Dataset/Label_0/gaf_image_3128.jpg,0
data/Dataset/Label_0/gaf_image_3129.jpg,0
data/Dataset/Label_0/gaf_image_3130.jpg,0
data/Dataset/Label_0/gaf_image_3133.jpg,0
data/Dataset/Label_0/gaf_image_3134.jpg,0
data/Dataset/Label_0/gaf_image_3136.jpg,0
data/Dataset/Label_0/gaf_image_3138.jpg,0
data/Dataset/Label_0/gaf_image_3139.jpg,0
data/Dataset/Label_0/gaf_image_3140.jpg,0
data/Dataset/Label_0/gaf_image_3145.jpg,0
data/Dataset/Label_0/gaf_image_3147.jpg,0
data/Dataset/Label_0/gaf_image_3148.jpg,0
data/Dataset/Label_0/gaf_image_3149.jpg,0
data/Dataset/Label_0/gaf_image_3461.jpg,0
data/Dataset/Label_0/gaf_image_3463.jpg,0
data/Dataset/Label_0/gaf_image_3465.jpg,0
data/Dataset/Label_0/gaf_image_3466.jpg,0
data/Dataset/Label_0/gaf_image_3467.jpg,0
data/Dataset/Label_0/gaf_image_3468.jpg,0
data/Dataset/Label_0/gaf_image_3469.jpg,0
data/Dataset/Label_0/gaf_image_347.jpg,0
data/Dataset/Label_0/gaf_image_3474.jpg,0
data/Dataset/Label_0/gaf_image_3476.jpg,0
data/Dataset/Label_0/gaf_image_3477.jpg,0
data/Dataset/Label_0/gaf_image_3478.jpg,0
data/Dataset/Label_0/gaf_image_3479.jpg,0
data/Dataset/Label_0/gaf_image_348.jpg,0
data/Dataset/Label_0/gaf_image_3480.jpg,0
data/Dataset/Label_0/gaf_image_3482.jpg,0
data/Dataset/Label_0/gaf_image_3981.jpg,0
data/Dataset/Label_0/gaf_image_3982.jpg,0
data/Dataset/Label_0/gaf_image_3984.jpg,0
data/Dataset/Label_0/gaf_image_3986.jpg,0
data/Dataset/Label_0/gaf_image_3988.jpg,0
data/Dataset/Label_0/gaf_image_399.jpg,0
data/Dataset/Label_0/gaf_image_3990.jpg,0
data/Dataset/Label_0/gaf_image_3992.jpg,0
data/Dataset/Label_0/gaf_image_3993.jpg,0
data/Dataset/Label_0/gaf_image_3997.jpg,0
data/Dataset/Label_0/gaf_image_3998.jpg,0
data/Dataset/Label_0/gaf_image_3999.jpg,0
data/Dataset/Label_0/gaf_image_40.jpg,0
data/Dataset/Label_0/gaf_image_400.jpg,0
data/Dataset/Label_0/gaf_image_4001.jpg,0
data/Dataset/Label_0/gaf_image_4005.jpg,0
data/Dataset/Label_0/gaf_image_4343.jpg,0
data/Dataset/Label_0/gaf_image_4345.jpg,0
data/Dataset/Label_0/gaf_image_4347.jpg,0
data/Dataset/Label_0/gaf_image_4348.jpg,0
data/Dataset/Label_0/gaf_image_4350.jpg,0
data/Dataset/Label_0/gaf_image_4357.jpg,0
data/Dataset/Label_0/gaf_image_4360.jpg,0
data/Dataset/Label_0/gaf_image_4362.jpg,0
data/Dataset/Label_0/gaf_image_4363.jpg,0
data/Dataset/Label_0/gaf_image_4366.jpg,0
data/Dataset/Label_0/gaf_image_4367.jpg,0
data/Dataset/Label_0/gaf_image_4370.jpg,0
data/Dataset/Label_0/gaf_image_4371.jpg,0
data/Dataset/Label_0/gaf_image_4372.jpg,0
data/Dataset/Label_0/gaf_image_4373.jpg,0
data/Dataset/Label_0/gaf_image_4374.jpg,0
data/Dataset/Label_0/gaf_image_700.jpg,0
data/Dataset/Label_0/gaf_image_7001.jpg,0
data/Dataset/Label_0/gaf_image_7002.jpg,0
data/Dataset/Label_0/gaf_image_7003.jpg,0
data/Dataset/Label_0/gaf_image_7005.jpg,0
data/Dataset/Label_0/gaf_image_7006.jpg,0
data/Dataset/Label_0/gaf_image_7008.jpg,0
data/Dataset/Label_0/gaf_image_7013.jpg,0
data/Dataset/Label_0/gaf_image_7018.jpg,0
data/Dataset/Label_0/gaf_image_7019.jpg,0
data/Dataset/Label_0/gaf_image_7021.jpg,0
data/Dataset/Label_0/gaf_image_7022.jpg,0
data/Dataset/Label_0/gaf_image_7023.jpg,0
data/Dataset/Label_0/gaf_image_7026.jpg,0
data/Dataset/Label_0/gaf_image_7028.jpg,0
data/Dataset/Label_0/gaf_image_703.jpg,0
data/Dataset/Label_0/gaf_image_5110.jpg,0
data/Dataset/Label_0/gaf_image_5111.jpg,0
data/Dataset/Label_0/gaf_image_5112.jpg,0
data/Dataset/Label_0/gaf_image_5113.jpg,0
data/Dataset/Label_0/gaf_image_5114.jpg,0
data/Dataset/Label_0/gaf_image_5116.jpg,0
data/Dataset/Label_0/gaf_image_5117.jpg,0
data/Dataset/Label_0/gaf_image_5118.jpg,0
data/Dataset/Label_0/gaf_image_5121.jpg,0
data/Dataset/Label_0/gaf_image_5122.jpg,0
data/Dataset/Label_0/gaf_image_5123.jpg,0
data/Dataset/Label_0/gaf_image_5127.jpg,0
data/Dataset/Label_0/gaf_image_5129.jpg,0
data/Dataset/Label_0/gaf_image_5133.jpg,0
data/Dataset/Label_0/gaf_image_5135.jpg,0
data/Dataset/Label_0/gaf_image_5137.jpg,0
data/Dataset/Label_0/gaf_image_5541.jpg,0
data/Dataset/Label_0/gaf_image_5543.jpg,0
data/Dataset/Label_0/gaf_image_5544.jpg,0
data/Dataset/Label_0/gaf_image_5546.jpg,0
data/Dataset/Label_0/gaf_image_5548.jpg,0
data/Dataset/Label_0/gaf_image_5549.jpg,0
data/Dataset/Label_0/gaf_image_5550.jpg,0
data/Dataset/Label_0/gaf_image_5551.jpg,0
data/Dataset/Label_0/gaf_image_5553.jpg,0
data/Dataset/Label_0/gaf_image_5554.jpg,0
data/Dataset/Label_0/gaf_image_5556.jpg,0
data/Dataset/Label_0/gaf_image_5557.jpg,0
data/Dataset/Label_0/gaf_image_5558.jpg,0
data/Dataset/Label_0/gaf_image_5559.jpg,0
data/Dataset/Label_0/gaf_image_556.jpg,0
data/Dataset/Label_0/gaf_image_5562.jpg,0
data/Dataset/Label_0/gaf_image_5811.jpg,0
data/Dataset/Label_0/gaf_image_5812.jpg,0
data/Dataset/Label_0/gaf_image_5813.jpg,0
data/Dataset/Label_0/gaf_image_5814.jpg,0
data/Dataset/Label_0/gaf_image_5815.jpg,0
data/Dataset/Label_0/gaf_image_5816.jpg,0
data/Dataset/Label_0/gaf_image_5817.jpg,0
data/Dataset/Label_0/gaf_image_5819.jpg,0
data/Dataset/Label_0/gaf_image_582.jpg,0
data/Dataset/Label_0/gaf_image_5822.jpg,0
data/Dataset/Label_0/gaf_image_5823.jpg,0
data/Dataset/Label_0/gaf_image_5824.jpg,0
data/Dataset/Label_0/gaf_image_5826.jpg,0
data/Dataset/Label_0/gaf_image_583.jpg,0
data/Dataset/Label_0/gaf_image_5830.jpg,0
data/Dataset/Label_0/gaf_image_5832.jpg,0
data/Dataset/Label_0/gaf_image_6203.jpg,0
data/Dataset/Label_0/gaf_image_6208.jpg,0
data/Dataset/Label_0/gaf_image_6209.jpg,0
data/Dataset/Label_0/gaf_image_621.jpg,0
data/Dataset/Label_0/gaf_image_6210.jpg,0
data/Dataset/Label_0/gaf_image_6212.jpg,0
data/Dataset/Label_0/gaf_image_6214.jpg,0
data/Dataset/Label_0/gaf_image_6216.jpg,0
data/Dataset/Label_0/gaf_image_6218.jpg,0
data/Dataset/Label_0/gaf_image_622.jpg,0
data/Dataset/Label_0/gaf_image_6221.jpg,0
data/Dataset/Label_0/gaf_image_6223.jpg,0
data/Dataset/Label_0/gaf_image_6225.jpg,0
data/Dataset/Label_0/gaf_image_6230.jpg,0
data/Dataset/Label_0/gaf_image_6231.jpg,0
data/Dataset/Label_0/gaf_image_6233.jpg,0
data/Dataset/Label_0/gaf_image_6600.jpg,0
data/Dataset/Label_0/gaf_image_6601.jpg,0
data/Dataset/Label_0/gaf_image_6606.jpg,0
data/Dataset/Label_0/gaf_image_661.jpg,0
data/Dataset/Label_0/gaf_image_6612.jpg,0
data/Dataset/Label_0/gaf_image_6615.jpg,0
data/Dataset/Label_0/gaf_image_6617.jpg,0
data/Dataset/Label_0/gaf_image_6618.jpg,0
data/Dataset/Label_0/gaf_image_662.jpg,0
data/Dataset/Label_0/gaf_image_6621.jpg,0
data/Dataset/Label_0/gaf_image_6622.jpg,0
data/Dataset/Label_0/gaf_image_6627.jpg,0
data/Dataset/Label_0/gaf_image_6629.jpg,0
data/Dataset/Label_0/gaf_image_6630.jpg,0
data/Dataset/Label_0/gaf_image_6631.jpg,0
data/Dataset/Label_0/gaf_image_6635.jpg,0
data/Dataset/Label_0/gaf_image_7432.jpg,0
data/Dataset/Label_0/gaf_image_7437.jpg,0
data/Dataset/Label_0/gaf_image_7438.jpg,0
data/Dataset/Label_0/gaf_image_7439.jpg,0
data/Dataset/Label_0/gaf_image_7441.jpg,0
data/Dataset/Label_0/gaf_image_7443.jpg,0
data/Dataset/Label_0/gaf_image_7444.jpg,0
data/Dataset/Label_0/gaf_image_7445.jpg,0
data/Dataset/Label_0/gaf_image_7446.jpg,0
data/Dataset/Label_0/gaf_image_7447.jpg,0
data/Dataset/Label_0/gaf_image_7448.jpg,0
data/Dataset/Label_0/gaf_image_745.jpg,0
data/Dataset/Label_0/gaf_image_7452.jpg,0
data/Dataset/Label_0/gaf_image_7453.jpg,0
data/Dataset/Label_0/gaf_image_7457.jpg,0
data/Dataset/Label_0/gaf_image_7458.jpg,0
data/Dataset/Label_0/gaf_image_7773.jpg,0
data/Dataset/Label_0/gaf_image_7774.jpg,0
data/Dataset/Label_0/gaf_image_7775.jpg,0
data/Dataset/Label_0/gaf_image_7778.jpg,0
data/Dataset/Label_0/gaf_image_7779.jpg,0
data/Dataset/Label_0/gaf_image_778.jpg,0
data/Dataset/Label_0/gaf_image_7782.jpg,0
data/Dataset/Label_0/gaf_image_7783.jpg,0
data/Dataset/Label_0/gaf_image_7786.jpg,0
data/Dataset/Label_0/gaf_image_7789.jpg,0
data/Dataset/Label_0/gaf_image_779.jpg,0
data/Dataset/Label_0/gaf_image_7790.jpg,0
data/Dataset/Label_0/gaf_image_7791.jpg,0
data/Dataset/Label_0/gaf_image_7792.jpg,0
data/Dataset/Label_0/gaf_image_7793.jpg,0
data/Dataset/Label_0/gaf_image_7794.jpg,0
data/Dataset/Label_0/gaf_image_8050.jpg,0
data/Dataset/Label_0/gaf_image_8051.jpg,0
data/Dataset/Label_0/gaf_image_8052.jpg,0
data/Dataset/Label_0/gaf_image_8055.jpg,0
data/Dataset/Label_0/gaf_image_8056.jpg,0
data/Dataset/Label_0/gaf_image_8057.jpg,0
data/Dataset/Label_0/gaf_image_8058.jpg,0
data/Dataset/Label_0/gaf_image_8059.jpg,0
data/Dataset/Label_0/gaf_image_806.jpg,0
data/Dataset/Label_0/gaf_image_8063.jpg,0
data/Dataset/Label_0/gaf_image_8065.jpg,0
data/Dataset/Label_0/gaf_image_8068.jpg,0
data/Dataset/Label_0/gaf_image_8069.jpg,0
data/Dataset/Label_0/gaf_image_8070.jpg,0
data/Dataset/Label_0/gaf_image_8072.jpg,0
data/Dataset/Label_0/gaf_image_8074.jpg,0
data/Dataset/Label_0/gaf_image_8371.jpg,0
data/Dataset/Label_0/gaf_image_8372.jpg,0
data/Dataset/Label_0/gaf_image_8373.jpg,0
data/Dataset/Label_0/gaf_image_8375.jpg,0
data/Dataset/Label_0/gaf_image_8377.jpg,0
data/Dataset/Label_0/gaf_image_8378.jpg,0
data/Dataset/Label_0/gaf_image_838.jpg,0
data/Dataset/Label_0/gaf_image_8380.jpg,0
data/Dataset/Label_0/gaf_image_8381.jpg,0
data/Dataset/Label_0/gaf_image_8384.jpg,0
data/Dataset/Label_0/gaf_image_8385.jpg,0
data/Dataset/Label_0/gaf_image_8387.jpg,0
data/Dataset/Label_0/gaf_image_8388.jpg,0
data/Dataset/Label_0/gaf_image_839.jpg,0
data/Dataset/Label_0/gaf_image_8396.jpg,0
data/Dataset/Label_0/gaf_image_84.jpg,0
data/Dataset/Label_0/gaf_image_8680.jpg,0
data/Dataset/Label_0/gaf_image_8681.jpg,0
data/Dataset/Label_0/gaf_image_8682.jpg,0
data/Dataset/Label_0/gaf_image_8684.jpg,0
data/Dataset/Label_0/gaf_image_8685.jpg,0
data/Dataset/Label_0/gaf_image_8686.jpg,0
data/Dataset/Label_0/gaf_image_8687.jpg,0
data/Dataset/Label_0/gaf_image_8688.jpg,0
data/Dataset/Label_0/gaf_image_8691.jpg,0
data/Dataset/Label_0/gaf_image_8693.jpg,0
data/Dataset/Label_0/gaf_image_8694.jpg,0
data/Dataset/Label_0/gaf_image_8698.jpg,0
data/Dataset/Label_0/gaf_image_8699.jpg,0
data/Dataset/Label_0/gaf_image_870.jpg,0
data/Dataset/Label_0/gaf_image_8700.jpg,0
data/Dataset/Label_0/gaf_image_8701.jpg,0
data/Dataset/Label_0/gaf_image_8911.jpg,0
data/Dataset/Label_0/gaf_image_8912.jpg,0
data/Dataset/Label_0/gaf_image_8914.jpg,0
data/Dataset/Label_0/gaf_image_8915.jpg,0
data/Dataset/Label_0/gaf_image_8923.jpg,0
data/Dataset/Label_0/gaf_image_8931.jpg,0
data/Dataset/Label_0/gaf_image_8934.jpg,0
data/Dataset/Label_0/gaf_image_8936.jpg,0
data/Dataset/Label_0/gaf_image_8937.jpg,0
data/Dataset/Label_0/gaf_image_8945.jpg,0
data/Dataset/Label_0/gaf_image_8948.jpg,0
data/Dataset/Label_0/gaf_image_8949.jpg,0
data/Dataset/Label_0/gaf_image_8950.jpg,0
data/Dataset/Label_0/gaf_image_8958.jpg,0
data/Dataset/Label_0/gaf_image_8960.jpg,0
data/Dataset/Label_0/gaf_image_8963.jpg,0
data/Dataset/Label_0/gaf_image_9200.jpg,0
data/Dataset/Label_0/gaf_image_9201.jpg,0
data/Dataset/Label_0/gaf_image_9202.jpg,0
data/Dataset/Label_0/gaf_image_9207.jpg,0
data/Dataset/Label_0/gaf_image_9208.jpg,0
data/Dataset/Label_0/gaf_image_9209.jpg,0
data/Dataset/Label_0/gaf_image_921.jpg,0
data/Dataset/Label_0/gaf_image_9211.jpg,0
data/Dataset/Label_0/gaf_image_9214.jpg,0
data/Dataset/Label_0/gaf_image_9217.jpg,0
data/Dataset/Label_0/gaf_image_9218.jpg,0
data/Dataset/Label_0/gaf_image_9219.jpg,0
data/Dataset/Label_0/gaf_image_9220.jpg,0
data/Dataset/Label_0/gaf_image_9221.jpg,0
data/Dataset/Label_0/gaf_image_9225.jpg,0
data/Dataset/Label_0/gaf_image_9227.jpg,0
data/Dataset/Label_0/gaf_image_9560.jpg,0
data/Dataset/Label_0/gaf_image_9562.jpg,0
data/Dataset/Label_0/gaf_image_9563.jpg,0
data/Dataset/Label_0/gaf_image_9564.jpg,0
data/Dataset/Label_0/gaf_image_9565.jpg,0
data/Dataset/Label_0/gaf_image_9566.jpg,0
data/Dataset/Label_0/gaf_image_9568.jpg,0
data/Dataset/Label_0/gaf_image_957.jpg,0
data/Dataset/Label_0/gaf_image_9570.jpg,0
data/Dataset/Label_0/gaf_image_9572.jpg,0
data/Dataset/Label_0/gaf_image_9574.jpg,0
data/Dataset/Label_0/gaf_image_9577.jpg,0
data/Dataset/Label_0/gaf_image_9578.jpg,0
data/Dataset/Label_0/gaf_image_9579.jpg,0
data/Dataset/Label_0/gaf_image_9581.jpg,0
data/Dataset/Label_0/gaf_image_9582.jpg,0
data/Dataset/Label_0/gaf_image_1031.jpg,0
data/Dataset/Label_0/gaf_image_1032.jpg,0
data/Dataset/Label_0/gaf_image_1033.jpg,0
data/Dataset/Label_0/gaf_image_1034.jpg,0
data/Dataset/Label_0/gaf_image_1036.jpg,0
data/Dataset/Label_0/gaf_image_1037.jpg,0
data/Dataset/Label_0/gaf_image_1038.jpg,0
data/Dataset/Label_0/gaf_image_1039.jpg,0
data/Dataset/Label_0/gaf_image_1040.jpg,0
data/Dataset/Label_0/gaf_image_1041.jpg,0
data/Dataset/Label_0/gaf_image_1042.jpg,0
data/Dataset/Label_0/gaf_image_1044.jpg,0
data/Dataset/Label_0/gaf_image_1048.jpg,0
data/Dataset/Label_0/gaf_image_1051.jpg,0
data/Dataset/Label_0/gaf_image_1052.jpg,0
data/Dataset/Label_0/gaf_image_1056.jpg,0
data/Dataset/Label_0/gaf_image_1060.jpg,0
data/Dataset/Label_0/gaf_image_1062.jpg,0
data/Dataset/Label_0/gaf_image_1063.jpg,0
data/Dataset/Label_0/gaf_image_1064.jpg,0
data/Dataset/Label_0/gaf_image_1066.jpg,0
data/Dataset/Label_0/gaf_image_1069.jpg,0
data/Dataset/Label_0/gaf_image_1070.jpg,0
data/Dataset/Label_0/gaf_image_1073.jpg,0
data/Dataset/Label_0/gaf_image_1074.jpg,0
data/Dataset/Label_0/gaf_image_1075.jpg,0
data/Dataset/Label_0/gaf_image_1077.jpg,0
data/Dataset/Label_0/gaf_image_1078.jpg,0
data/Dataset/Label_0/gaf_image_1081.jpg,0
data/Dataset/Label_0/gaf_image_1084.jpg,0
data/Dataset/Label_0/gaf_image_1085.jpg,0
data/Dataset/Label_0/gaf_image_1086.jpg,0
data/Dataset/Label_0/gaf_image_1091.jpg,0
data/Dataset/Label_0/gaf_image_1093.jpg,0
data/Dataset/Label_0/gaf_image_1097.jpg,0
data/Dataset/Label_0/gaf_image_1098.jpg,0
data/Dataset/Label_0/gaf_image_1099.jpg,0
data/Dataset/Label_0/gaf_image_110.jpg,0
data/Dataset/Label_0/gaf_image_1100.jpg,0
data/Dataset/Label_0/gaf_image_1103.jpg,0
data/Dataset/Label_0/gaf_image_1104.jpg,0
data/Dataset/Label_0/gaf_image_1105.jpg,0
data/Dataset/Label_0/gaf_image_1108.jpg,0
data/Dataset/Label_0/gaf_image_1112.jpg,0
data/Dataset/Label_0/gaf_image_1113.jpg,0
data/Dataset/Label_0/gaf_image_1114.jpg,0
data/Dataset/Label_0/gaf_image_1116.jpg,0
data/Dataset/Label_0/gaf_image_1118.jpg,0
data/Dataset/Label_0/gaf_image_1120.jpg,0
data/Dataset/Label_0/gaf_image_1123.jpg,0
data/Dataset/Label_0/gaf_image_1125.jpg,0
data/Dataset/Label_0/gaf_image_1127.jpg,0
data/Dataset/Label_0/gaf_image_1129.jpg,0
data/Dataset/Label_0/gaf_image_1133.jpg,0
data/Dataset/Label_0/gaf_image_1137.jpg,0
data/Dataset/Label_0/gaf_image_1140.jpg,0
data/Dataset/Label_0/gaf_image_1141.jpg,0
data/Dataset/Label_0/gaf_image_1143.jpg,0
data/Dataset/Label_0/gaf_image_1144.jpg,0
data/Dataset/Label_0/gaf_image_1147.jpg,0
data/Dataset/Label_0/gaf_image_1148.jpg,0
data/Dataset/Label_0/gaf_image_1152.jpg,0
data/Dataset/Label_0/gaf_image_1153.jpg,0
data/Dataset/Label_0/gaf_image_1154.jpg,0
data/Dataset/Label_0/gaf_image_1156.jpg,0
data/Dataset/Label_0/gaf_image_1157.jpg,0
data/Dataset/Label_0/gaf_image_1158.jpg,0
data/Dataset/Label_0/gaf_image_116.jpg,0
data/Dataset/Label_0/gaf_image_1160.jpg,0
data/Dataset/Label_0/gaf_image_1161.jpg,0
data/Dataset/Label_0/gaf_image_1167.jpg,0
data/Dataset/Label_0/gaf_image_1168.jpg,0
data/Dataset/Label_0/gaf_image_1171.jpg,0
data/Dataset/Label_0/gaf_image_1175.jpg,0
data/Dataset/Label_0/gaf_image_1177.jpg,0
data/Dataset/Label_0/gaf_image_1178.jpg,0
data/Dataset/Label_0/gaf_image_1180.jpg,0
data/Dataset/Label_0/gaf_image_1181.jpg,0
data/Dataset/Label_0/gaf_image_1182.jpg,0
data/Dataset/Label_0/gaf_image_1183.jpg,0
data/Dataset/Label_0/gaf_image_1186.jpg,0
data/Dataset/Label_0/gaf_image_1187.jpg,0
data/Dataset/Label_0/gaf_image_1188.jpg,0
data/Dataset/Label_0/gaf_image_1189.jpg,0
data/Dataset/Label_0/gaf_image_119.jpg,0
data/Dataset/Label_0/gaf_image_1190.jpg,0
data/Dataset/Label_0/gaf_image_1191.jpg,0
data/Dataset/Label_0/gaf_image_1192.jpg,0
data/Dataset/Label_0/gaf_image_1196.jpg,0
data/Dataset/Label_0/gaf_image_12.jpg,0
data/Dataset/Label_0/gaf_image_1200.jpg,0
data/Dataset/Label_0/gaf_image_1204.jpg,0
data/Dataset/Label_0/gaf_image_1205.jpg,0
data/Dataset/Label_0/gaf_image_121.jpg,0
data/Dataset/Label_0/gaf_image_1210.jpg,0
data/Dataset/Label_0/gaf_image_1212.jpg,0
data/Dataset/Label_0/gaf_image_1215.jpg,0
data/Dataset/Label_0/gaf_image_1217.jpg,0
data/Dataset/Label_0/gaf_image_1218.jpg,0
data/Dataset/Label_0/gaf_image_1219.jpg,0
data/Dataset/Label_0/gaf_image_1220.jpg,0
data/Dataset/Label_0/gaf_image_1221.jpg,0
data/Dataset/Label_0/gaf_image_1226.jpg,0
data/Dataset/Label_0/gaf_image_1229.jpg,0
